序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
796,000767,晋控电力,2.87,0.35,0.01,225305.0,64788282.48,1.05,2.89,2.86,2.87,2.86,0.9,0.77,21.0,1.41,8830824169.0,8358147271.0,-0.35,-0.35,-0.69,13.44
797,300170,汉得信息,17.23,0.35,0.06,441468.0,761812402.69,2.1,17.44,17.08,17.12,17.17,1.08,4.52,90.95,3.19,17612974846.0,16835560657.0,-0.06,0.06,-8.55,39.51
798,002857,三晖电气,20.87,0.34,0.07,38957.0,82679004.0,4.47,21.65,20.72,20.8,20.8,1.52,3.04,-71.43,5.05,2726331580.0,2671360000.0,-0.05,-0.1,-10.0,66.29
799,000600,建投能源,8.81,0.34,0.03,232318.0,204076042.24,1.71,8.85,8.7,8.76,8.78,0.85,2.13,7.53,1.36,15886494853.0,9603348218.0,0.11,0.0,25.32,59.31
800,002467,二六三,5.98,0.34,0.02,347025.0,207649171.56,2.01,6.04,5.92,5.97,5.96,1.39,2.54,81.35,4.21,8224723801.0,8173966063.0,-0.17,-0.17,-8.7,8.53
801,300091,金通灵,2.92,0.34,0.01,178307.0,52052896.86,2.06,2.96,2.9,2.93,2.91,0.91,1.21,-12.16,10.49,4348359505.0,4310017166.0,0.0,0.0,0.0,42.44
802,300305,裕兴股份,6.03,0.33,0.02,73846.0,44460475.34,2.0,6.09,5.97,6.04,6.01,0.94,2.3,-8.97,1.11,2263663761.0,1938499177.0,-0.17,0.84,-1.63,10.64
803,002068,黑猫股份,9.02,0.33,0.03,98115.0,88854039.19,1.56,9.14,9.0,9.0,8.99,1.54,1.33,-23.52,2.47,6632813668.0,6629752505.0,0.0,0.0,-18.81,-15.23
804,002065,东华软件,9.19,0.33,0.03,425828.0,390874190.66,1.09,9.21,9.11,9.17,9.16,1.14,1.46,63.04,2.41,29458383026.0,26723799954.0,0.11,0.22,-16.91,27.46
805,000669,ST金鸿,3.06,0.33,0.01,59485.0,18102240.15,2.3,3.09,3.02,3.07,3.05,0.71,0.87,-33.78,-187.56,2082050919.0,2082050919.0,0.33,0.0,-3.16,45.02
806,002063,远光软件,6.08,0.33,0.02,226182.0,137314062.01,1.16,6.1,6.03,6.06,6.06,1.09,1.28,70.53,3.08,11613198550.0,10723434533.0,0.16,0.16,-4.25,6.11
807,000785,居然智家,3.07,0.33,0.01,964454.0,298519117.74,3.92,3.16,3.04,3.04,3.06,1.06,1.64,36.0,0.93,19117039859.0,18105611934.0,0.33,0.0,5.14,-14.01
808,002416,爱施德,12.16,0.33,0.04,184138.0,224584389.16,1.9,12.32,12.09,12.11,12.12,1.2,1.5,33.52,2.59,15069666761.0,14882676337.0,-0.08,-0.08,2.88,-22.89
809,002174,游族网络,12.72,0.32,0.04,315450.0,401165957.69,2.05,12.85,12.59,12.68,12.68,0.97,3.21,122.86,2.52,12508277724.0,12501257238.0,0.08,0.08,7.71,36.04
810,000998,隆平高科,9.48,0.32,0.03,121844.0,115575989.33,1.06,9.53,9.43,9.44,9.45,1.2,0.93,-15.74,2.43,13930367618.0,12466679176.0,0.11,0.0,-2.47,-14.82
811,000691,*ST亚太,9.3,0.32,0.03,142109.0,133436679.0,3.88,9.62,9.26,9.43,9.27,1.31,4.4,-59.13,-29.23,3006411000.0,3006411000.0,0.22,0.32,-13.25,171.14
812,300490,华自科技,12.43,0.32,0.04,323608.0,404610112.94,2.91,12.72,12.36,12.41,12.39,0.79,8.23,-19.74,2.25,4955476478.0,4888129967.0,-0.08,0.08,14.25,57.74
813,300659,中孚信息,15.69,0.32,0.05,122527.0,193813327.73,3.9,16.09,15.48,15.55,15.64,1.2,6.44,-20.42,3.4,4085556411.0,2986320518.0,0.06,0.06,7.25,-3.09
814,002441,众业达,9.32,0.32,0.03,83166.0,77483191.03,1.4,9.39,9.26,9.3,9.29,1.49,2.08,21.04,1.14,5075146436.0,3719423074.0,0.0,0.22,4.37,28.02
815,002747,埃斯顿,22.58,0.31,0.07,191884.0,432305176.11,2.22,22.76,22.26,22.55,22.51,1.53,2.45,508.58,10.13,19667596669.0,17666708355.0,0.0,0.0,-12.07,22.05
816,300318,博晖创新,6.42,0.31,0.02,117080.0,74958455.38,1.41,6.44,6.35,6.37,6.4,0.88,1.47,-117.01,3.9,5244501178.0,5126623487.0,0.0,0.16,14.64,12.24
817,300832,新产业,58.5,0.31,0.18,17041.0,100087077.81,2.04,59.19,58.0,58.55,58.32,0.78,0.25,28.61,5.26,45964548923.0,39896845736.0,-0.24,0.03,-14.47,-15.89
818,300980,祥源新材,28.82,0.31,0.09,59748.0,172620943.61,3.24,29.43,28.5,28.93,28.73,0.95,6.08,73.41,2.82,3979039006.0,2834200531.0,0.0,0.03,10.63,26.85
819,002345,潮宏基,12.81,0.31,0.04,95469.0,121607277.24,2.11,12.85,12.58,12.65,12.77,0.74,1.1,26.93,3.21,11381847777.0,11109987654.0,-0.16,-0.16,-12.92,134.62
820,300665,飞鹿股份,9.86,0.31,0.03,73234.0,71828700.04,2.34,9.92,9.69,9.82,9.83,0.78,3.36,-24.54,3.91,2158804898.0,2150179557.0,-0.1,-0.1,-0.9,59.03
821,300904,威力传动,63.99,0.3,0.19,11055.0,70827508.0,2.63,64.78,63.1,64.32,63.8,1.47,5.03,-60.0,7.03,4631803016.0,1406707016.0,-0.09,-0.05,-3.13,6.35
822,300184,力源信息,10.05,0.3,0.03,241292.0,242794072.6,1.6,10.13,9.97,10.02,10.02,1.14,2.31,55.65,2.81,11567872826.0,10514384571.0,0.1,0.1,-15.33,7.72
823,003020,立方制药,27.15,0.3,0.08,15812.0,42965162.36,1.11,27.3,27.0,27.06,27.07,0.99,1.15,32.02,2.93,5163446241.0,3739220799.0,0.11,0.11,-0.91,56.57
824,001965,招商公路,9.96,0.3,0.03,111423.0,110893261.3,1.71,10.05,9.88,9.93,9.93,0.84,0.16,12.65,1.01,67679146120.0,67679146120.0,-0.2,-0.2,2.05,-26.39
825,300730,科创信息,13.47,0.3,0.04,168818.0,229119061.6,4.69,13.95,13.32,13.47,13.43,1.05,8.73,-41.4,12.96,3248141616.0,2604007994.0,-0.22,-0.15,-25.04,10.68
826,301189,奥尼电子,39.48,0.3,0.12,26970.0,106343142.06,2.39,39.86,38.92,39.53,39.36,1.37,2.41,-38.28,2.19,4595332438.0,4412200826.0,0.03,0.05,14.53,64.16
827,000563,陕国投Ａ,3.49,0.29,0.01,428793.0,149721581.72,1.44,3.52,3.47,3.48,3.48,1.06,0.84,13.44,0.96,17847756549.0,17847756549.0,0.0,0.0,-1.41,0.29
828,000899,赣能股份,10.28,0.29,0.03,117062.0,120604367.95,1.95,10.39,10.19,10.25,10.25,1.18,1.2,8.64,1.59,10029967373.0,10029967373.0,0.0,-0.1,12.35,22.67
829,002261,拓维信息,30.7,0.29,0.09,336829.0,1036602949.23,2.06,31.08,30.45,30.54,30.61,1.27,2.94,276.66,14.83,38676826252.0,35171525027.0,-0.03,-0.03,-18.05,67.67
830,000581,威孚高科,20.55,0.29,0.06,79549.0,163339089.62,1.51,20.68,20.37,20.43,20.49,1.12,1.0,12.93,0.99,19867445991.0,16313967857.0,0.0,0.0,-6.38,14.74
831,000534,万泽股份,24.22,0.29,0.07,118476.0,284371113.41,4.1,24.5,23.51,24.25,24.15,0.63,2.37,54.47,7.86,12341265058.0,12109283476.0,0.04,0.08,56.26,88.92
832,002196,方正电机,13.68,0.29,0.04,1521813.0,2125598574.34,6.45,14.5,13.62,14.31,13.64,2.57,31.17,369.81,4.79,6783528002.0,6679744368.0,0.0,0.0,37.07,155.22
833,002483,润邦股份,7.11,0.28,0.02,115485.0,82210475.72,1.69,7.17,7.05,7.07,7.09,1.2,1.3,21.09,1.44,6302790416.0,6294133181.0,-0.14,-0.14,2.3,44.81
834,000530,冰山冷热,7.14,0.28,0.02,509492.0,365268894.14,3.93,7.3,7.02,7.16,7.12,0.75,8.49,50.01,1.89,6020537300.0,4284296046.0,0.14,0.42,14.98,19.8
835,000639,西王食品,3.52,0.28,0.01,780342.0,276276118.28,2.85,3.61,3.51,3.54,3.51,0.72,7.23,1282.54,1.31,3799586894.0,3799582237.0,0.0,-0.28,14.29,-2.22
836,300543,朗科智能,10.88,0.28,0.03,77690.0,83916284.53,2.03,10.9,10.68,10.8,10.85,1.56,3.11,83.16,2.27,3333320114.0,2722163031.0,0.09,0.0,-15.85,4.82
837,301050,雷电微力,50.75,0.28,0.14,145531.0,736912283.0,3.56,51.5,49.7,50.8,50.61,1.28,6.92,60.03,3.98,12546017678.0,10676057550.0,0.06,0.14,7.86,-0.94
838,002157,正邦科技,3.56,0.28,0.01,2325408.0,823845907.17,3.66,3.62,3.49,3.54,3.55,0.93,3.22,2988.02,2.8,32930578817.0,25708959272.0,0.0,-0.28,19.46,21.92
839,301158,德石股份,22.12,0.27,0.06,64989.0,144222908.76,1.9,22.35,21.93,22.15,22.06,1.32,4.44,26.06,2.43,3326195681.0,3241031934.0,0.0,-0.05,25.75,61.46
840,000090,天健集团,3.75,0.27,0.01,262798.0,98823889.81,2.14,3.81,3.73,3.75,3.74,1.37,1.41,261.08,0.62,7007045378.0,7006724753.0,0.0,-0.27,4.46,-6.48
841,000409,云鼎科技,11.13,0.27,0.03,95882.0,106493960.68,1.62,11.19,11.01,11.11,11.1,1.45,1.63,111.7,4.8,7546034321.0,6529695143.0,0.09,0.18,-2.88,24.92
842,000698,ST沈化,3.74,0.27,0.01,45944.0,17144040.0,1.07,3.75,3.71,3.72,3.73,0.87,0.58,25.86,2.07,3064983837.0,2938571837.0,0.27,0.27,-3.86,10.98
843,301046,能辉科技,26.07,0.27,0.07,57277.0,150945835.32,4.5,27.0,25.83,25.83,26.0,0.88,4.46,140.41,3.77,4369436827.0,3349259070.0,-0.04,-0.08,-2.47,31.93
844,002077,大港股份,14.97,0.27,0.04,146326.0,219000607.32,1.27,15.04,14.85,14.92,14.93,1.07,2.52,107.74,2.59,8687817240.0,8687817240.0,0.07,0.07,-13.02,2.04
845,300586,美联新材,11.22,0.27,0.03,209145.0,235584633.23,4.02,11.53,11.08,11.21,11.19,0.64,3.91,-160.87,4.25,7979850757.0,5998172371.0,0.0,0.18,2.75,37.84
846,001386,马可波罗,23.06,0.26,0.06,102391.0,235669095.36,2.09,23.28,22.8,22.9,23.0,0.79,10.46,19.45,2.31,27554855200.0,2256679364.0,-0.04,-0.13,71.45,71.45
847,000526,学大教育,39.01,0.26,0.1,21545.0,83494653.0,2.24,39.15,38.28,38.73,38.91,0.69,1.8,15.43,4.77,4753801862.0,4660113496.0,0.0,0.15,-16.5,-7.25
848,002093,国脉科技,11.55,0.26,0.03,370101.0,426785562.4,2.69,11.68,11.37,11.48,11.52,1.32,3.67,44.54,3.03,11636625000.0,11636625000.0,0.0,0.17,0.7,50.39
849,002430,杭氧股份,30.98,0.26,0.08,253007.0,781164899.69,3.4,31.33,30.28,30.85,30.9,1.42,2.59,30.02,3.13,30309408841.0,30298309481.0,0.0,0.0,35.28,44.77
850,001359,平安电工,73.22,0.26,0.19,32343.0,236189659.11,2.97,74.2,72.03,73.57,73.03,0.57,6.97,50.7,6.88,13582541741.0,3395943600.0,0.15,-0.25,41.35,186.58
851,003816,中国广核,3.86,0.26,0.01,835100.0,322192468.78,0.78,3.87,3.84,3.86,3.85,0.88,0.21,17.05,1.58,194924638846.0,151833046346.0,0.26,0.0,6.34,-4.46
852,300855,图南股份,32.71,0.25,0.08,86708.0,283732285.62,4.05,33.5,32.18,32.71,32.63,0.97,2.96,78.66,6.56,12937835365.0,9582595274.0,0.03,0.06,13.14,50.95
853,002673,西部证券,8.04,0.25,0.02,362451.0,292108497.38,1.62,8.13,8.0,8.0,8.02,1.65,0.88,21.67,1.21,35935436908.0,33037798018.0,-0.12,0.0,-4.17,0.12
854,002385,大北农,4.01,0.25,0.01,722198.0,289217048.93,0.75,4.02,3.99,4.0,4.0,1.49,2.05,50.32,2.01,17243315046.0,14131552327.0,-0.25,-0.25,-1.23,-6.74
855,300070,碧水源,3.97,0.25,0.01,188662.0,74862518.7,0.76,3.98,3.95,3.96,3.96,0.85,0.56,-135.51,0.53,14388111171.0,13386197642.0,0.0,0.25,-9.15,-21.54
856,002199,*ST东晶,8.15,0.25,0.02,16656.0,13571748.0,1.72,8.23,8.09,8.15,8.13,0.63,0.68,-38.03,10.4,1984055258.0,1984055258.0,0.25,0.12,-15.72,8.81
857,000017,深中华A,8.2,0.24,0.02,223610.0,182990903.56,2.57,8.3,8.09,8.26,8.18,0.64,5.07,137.0,15.1,5651316451.0,3614739998.0,0.12,0.24,23.87,41.38
858,002726,龙大美食,4.22,0.24,0.01,138982.0,58539027.4,1.43,4.25,4.19,4.21,4.21,0.72,1.29,-18.71,3.96,4554058108.0,4545417658.0,0.0,0.24,-21.56,-46.72
859,000610,西安旅游,12.57,0.24,0.03,76837.0,96217418.0,1.83,12.62,12.39,12.52,12.54,0.61,3.26,-27.78,19.03,2975921116.0,2960288976.0,0.0,0.08,-5.56,-7.98
860,002356,赫美集团,4.23,0.24,0.01,1441107.0,608709203.66,4.27,4.33,4.15,4.23,4.22,2.04,10.99,80.39,8.93,5546606624.0,5546574899.0,-0.47,-0.47,19.49,28.57
861,000055,方大集团,4.25,0.24,0.01,109637.0,46478599.37,2.36,4.3,4.2,4.24,4.24,1.42,1.62,215.41,0.75,4563965465.0,2872371973.0,0.24,0.24,0.24,9.25
862,002741,光华科技,20.61,0.24,0.05,195564.0,406828644.07,2.63,21.09,20.55,20.9,20.56,1.5,4.59,79.52,4.98,9584109809.0,8787246933.0,0.0,0.05,-7.41,24.76
863,300438,鹏辉能源,57.69,0.24,0.14,320211.0,1846071854.14,5.23,59.03,56.02,58.71,57.55,1.16,7.92,190.12,5.57,29037878438.0,23316234890.0,0.31,0.3,57.97,105.23
864,002892,科力尔,13.08,0.23,0.03,130073.0,169712093.6,1.92,13.15,12.9,13.0,13.05,1.58,2.69,161.1,7.48,9735298289.0,6319850690.0,-0.08,-0.08,-16.05,2.27
865,301221,光庭信息,52.08,0.23,0.12,37336.0,195296206.91,2.87,52.88,51.39,51.39,51.96,0.66,5.95,80.8,2.41,4823769384.0,3266623162.0,0.04,0.0,-5.4,7.65
866,001979,招商蛇口,8.79,0.23,0.02,348272.0,306182221.94,1.37,8.84,8.72,8.73,8.77,0.72,0.41,23.8,0.8,79250922783.0,73959264095.0,0.0,0.11,-8.25,-12.54
867,300459,汤姆猫,4.48,0.22,0.01,680356.0,305217377.61,1.57,4.52,4.45,4.47,4.47,1.22,2.07,-268.85,7.52,15750833007.0,14726626674.0,-0.22,-0.22,-10.76,-21.95
868,300738,奥飞数据,18.49,0.22,0.04,197602.0,364541787.46,1.46,18.58,18.31,18.43,18.45,1.21,2.01,93.93,5.18,18215959433.0,18210801388.0,0.0,0.16,-20.54,27.61
869,000012,南  玻Ａ,4.5,0.22,0.01,133946.0,60453540.22,1.11,4.53,4.48,4.5,4.49,0.97,0.68,68.91,1.04,13818114482.0,8816924691.0,0.0,-0.44,-4.05,-13.63
870,000893,亚钾国际,46.55,0.22,0.1,75956.0,352767151.2,1.14,46.68,46.15,46.46,46.45,0.96,0.94,23.67,3.29,43014582755.0,37789758945.0,-0.17,-0.13,21.95,130.9
871,300597,吉大通信,9.15,0.22,0.02,91340.0,84442493.24,4.71,9.49,9.06,9.13,9.13,2.16,3.37,-66.31,2.64,2494015775.0,2483055978.0,-0.11,-0.11,1.22,4.57
872,301362,民爆光电,41.37,0.22,0.09,5576.0,23197275.89,1.74,41.99,41.27,41.37,41.28,1.61,1.88,21.63,1.74,4330197900.0,1227447900.0,0.0,0.17,-4.48,10.76
873,002004,华邦健康,4.88,0.21,0.01,179303.0,87462887.98,1.03,4.9,4.85,4.86,4.87,0.9,0.95,11.84,1.0,9662005652.0,9182302814.0,0.0,0.0,8.93,12.96
874,301398,星源卓镁,52.11,0.21,0.11,37664.0,195726593.96,4.15,52.99,50.83,50.83,52.0,1.54,10.12,97.11,5.2,5836320000.0,1939482090.0,-0.02,-0.13,-1.9,58.49
875,300147,ST香雪,9.5,0.21,0.02,85484.0,80409104.36,3.27,9.59,9.28,9.47,9.48,0.98,1.3,-13.02,9.07,6282150928.0,6245284354.0,0.11,0.11,-14.26,-2.76
876,003035,南网能源,4.72,0.21,0.01,146538.0,69147670.0,1.06,4.74,4.69,4.71,4.71,1.4,0.39,39.17,2.57,17878787875.0,17878787875.0,-0.21,-0.21,0.85,13.19
877,301291,明阳电气,43.05,0.21,0.09,58196.0,249451165.27,2.93,43.48,42.22,42.98,42.96,1.19,3.6,21.56,2.74,13440210000.0,6958470913.0,0.09,0.07,-9.63,-0.19
878,001328,登康口腔,38.17,0.21,0.08,14826.0,56365306.28,2.52,38.45,37.49,38.09,38.09,1.3,3.44,36.27,4.5,6571873946.0,1642970395.0,0.0,-0.03,-1.45,23.09
879,300999,金龙鱼,29.12,0.21,0.06,70507.0,205193247.9,0.86,29.24,28.99,29.08,29.06,0.87,1.3,43.08,1.64,157876745528.0,15801883465.0,0.0,0.03,-7.41,-10.4
880,301052,果麦文化,38.7,0.21,0.08,31824.0,122992897.23,2.07,39.05,38.25,38.58,38.62,1.05,3.97,238.05,5.32,3829726419.0,3103582065.0,-0.1,-0.03,-57.88,52.42
881,002413,雷科防务,9.43,0.21,0.02,3516809.0,3344568554.17,4.25,9.71,9.31,9.45,9.41,1.16,27.2,-102.79,3.71,12419212192.0,12193738742.0,-0.11,-0.21,77.59,116.28
882,002588,史丹利,9.81,0.2,0.02,51570.0,50580323.9,1.12,9.86,9.75,9.79,9.79,0.87,0.6,10.4,1.54,11300060324.0,8422842162.0,-0.2,0.0,7.68,38.56
883,000921,海信家电,25.3,0.2,0.05,57087.0,144775235.2,1.19,25.5,25.2,25.26,25.25,0.81,0.62,9.35,2.07,35036987626.0,23228498314.0,0.0,0.04,-6.12,-8.57
884,300676,华大基因,45.88,0.2,0.09,29669.0,136296055.8,1.2,46.18,45.63,45.71,45.79,1.12,0.71,-673.04,2.08,19192387401.0,19088214567.0,0.07,0.17,-7.46,9.32
885,300315,掌趣科技,4.9,0.2,0.01,367338.0,179708025.41,1.43,4.92,4.85,4.89,4.89,1.1,1.42,129.97,2.68,13267293915.0,12656835519.0,0.0,0.0,-9.76,-10.91
886,301301,川宁生物,10.2,0.2,0.02,101410.0,103434827.0,1.38,10.27,10.13,10.18,10.18,1.34,1.64,27.9,2.87,22746867000.0,6301380041.0,0.0,0.2,-6.85,-11.99
887,000158,常山北明,20.3,0.2,0.04,308238.0,625878671.08,1.48,20.45,20.15,20.26,20.26,1.1,1.94,-156.67,6.22,32451919436.0,32235024594.0,0.0,0.05,-13.32,0.79
888,002706,良信股份,10.46,0.19,0.02,303364.0,315316597.64,2.39,10.5,10.25,10.36,10.44,1.17,3.32,28.97,2.89,11747887709.0,9570791111.0,0.1,0.19,-12.32,40.03
889,000558,天府文旅,5.22,0.19,0.01,356547.0,185758137.52,1.34,5.24,5.17,5.21,5.21,0.81,2.77,-273.6,6.42,6729749014.0,6726933654.0,-0.19,0.0,-13.43,53.08
890,300006,莱美药业,5.26,0.19,0.01,353947.0,184957508.14,3.62,5.33,5.14,5.24,5.25,0.65,3.35,-90.72,3.02,5554092938.0,5553617923.0,0.0,-0.19,16.37,43.72
891,301486,致尚科技,109.71,0.19,0.21,65973.0,729314749.54,7.53,114.75,106.5,109.5,109.5,0.82,9.11,64.87,5.4,14117591961.0,7948901461.0,0.18,0.27,17.32,131.21
892,002130,沃尔核材,26.96,0.19,0.05,560762.0,1502615994.45,2.75,27.17,26.43,26.77,26.91,1.31,4.9,31.0,5.5,33966865232.0,30856036807.0,0.0,0.11,-21.15,7.37
893,002153,石基信息,10.47,0.19,0.02,232263.0,242688717.22,2.58,10.56,10.29,10.43,10.45,0.83,1.45,1012.82,4.11,28574659515.0,16749527028.0,0.1,0.1,-4.82,46.84
894,002734,利民股份,16.22,0.19,0.03,131254.0,212664527.19,1.85,16.36,16.06,16.19,16.19,1.04,3.07,14.63,1.99,7609339953.0,6936410610.0,0.12,0.12,-7.05,110.1
895,300850,新强联,43.19,0.19,0.08,97114.0,421883782.08,2.3,43.9,42.91,43.16,43.11,0.74,3.23,20.21,2.61,17884367214.0,12990977314.0,0.0,0.0,7.3,127.08
896,002330,得利斯,5.2,0.19,0.01,535633.0,281112699.65,6.74,5.46,5.11,5.18,5.19,1.22,8.43,458.51,1.44,3303639508.0,3302929318.0,0.0,0.19,7.88,18.99
897,002712,思美传媒,5.3,0.19,0.01,133517.0,70695975.1,1.7,5.34,5.25,5.29,5.29,0.9,2.47,-146.34,2.12,2884663849.0,2866771447.0,-0.19,-0.19,-3.64,3.92
898,002057,中钢天源,10.34,0.19,0.02,107889.0,111723723.0,1.36,10.43,10.29,10.32,10.32,0.66,1.43,26.36,2.41,7795157520.0,7790413631.0,0.0,0.0,-3.18,45.63
899,300326,ST凯利,5.68,0.18,0.01,44441.0,25414461.58,1.41,5.75,5.67,5.68,5.67,1.22,0.62,42.87,1.46,4072632034.0,4044429459.0,-0.18,0.0,0.18,-12.62
900,002230,科大讯飞,48.84,0.18,0.09,295474.0,1447838261.92,1.5,49.35,48.62,48.76,48.75,1.45,1.35,-1270.08,6.34,112910631558.0,106922990171.0,0.02,0.0,-13.05,1.29
901,002616,长青集团,5.53,0.18,0.01,89399.0,49477053.2,1.63,5.58,5.49,5.52,5.52,1.06,1.52,17.67,1.39,4751466515.0,3248765882.0,0.18,0.18,-20.32,19.44
902,002399,海普瑞,12.03,0.17,0.02,29415.0,35321362.4,1.42,12.09,11.92,12.04,12.01,1.06,0.24,23.91,1.43,17651573334.0,15003836499.0,0.17,0.17,-0.08,15.23
903,002016,世荣兆业,5.8,0.17,0.01,74343.0,43221085.8,1.55,5.86,5.77,5.78,5.79,0.73,0.92,28.37,0.96,4692754666.0,4692754666.0,-0.17,-0.17,-1.19,-6.0
904,000810,创维数字,11.61,0.17,0.02,102284.0,118724117.49,1.64,11.69,11.5,11.55,11.59,0.5,0.92,115.78,2.07,13253924672.0,12894218962.0,0.09,0.17,-19.43,-26.47
905,002226,江南化工,5.93,0.17,0.01,174953.0,103331718.7,1.01,5.94,5.88,5.91,5.92,1.27,0.66,17.73,1.53,15708112530.0,15707795352.0,0.0,0.34,-9.74,10.63
906,000930,中粮科技,5.84,0.17,0.01,82948.0,48494465.0,0.86,5.87,5.82,5.85,5.83,0.95,0.45,102.69,1.02,10841623593.0,10841072787.0,0.0,0.0,-1.02,5.23
907,301177,迪阿股份,29.16,0.17,0.05,10751.0,31460877.85,1.1,29.43,29.11,29.11,29.11,0.87,0.27,85.37,1.87,11672005878.0,11664271917.0,0.03,0.03,-14.08,30.53
908,300168,万达信息,6.43,0.16,0.01,142384.0,91670044.98,2.18,6.52,6.38,6.42,6.42,0.92,0.99,-17.04,7.51,9263241744.0,9253943764.0,0.0,0.0,-8.79,-19.02
909,301662,宏工科技,119.03,0.16,0.19,19148.0,228161067.88,4.19,121.79,116.81,118.87,118.84,1.29,11.52,242.78,6.6,9522400000.0,1979209653.0,0.0,-0.22,-15.28,364.96
910,300007,汉威科技,49.89,0.16,0.08,194881.0,970038254.95,2.93,50.48,49.02,49.29,49.81,1.3,6.88,144.41,5.62,16336261932.0,14133589496.0,-0.04,0.08,-23.53,144.44
911,002500,山西证券,6.12,0.16,0.01,273841.0,167923985.45,1.31,6.17,6.09,6.11,6.11,1.51,0.76,22.51,1.2,21969401868.0,21969401868.0,-0.16,0.0,-2.55,-0.97
912,300416,苏试试验,18.42,0.16,0.03,340771.0,629035280.72,3.75,18.87,18.18,18.28,18.39,1.23,6.75,44.8,3.52,9367450587.0,9304742238.0,0.0,0.05,3.02,58.66
913,002283,天润工业,6.21,0.16,0.01,132022.0,81904690.89,1.61,6.25,6.15,6.2,6.2,1.44,1.32,18.93,1.18,7076029075.0,6231899124.0,-0.16,0.0,-6.9,22.49
914,000993,闽东电力,12.6,0.16,0.02,157928.0,198589704.78,2.46,12.74,12.43,12.57,12.58,0.98,3.59,28.57,2.17,5770188333.0,5540819407.0,0.08,0.0,28.57,50.9
915,300383,光环新网,12.45,0.16,0.02,305951.0,381248970.14,1.77,12.59,12.37,12.43,12.43,1.23,1.71,116.88,1.76,22380030945.0,22329748931.0,-0.08,0.0,-21.6,-14.32
916,301220,亚香股份,37.47,0.16,0.06,9859.0,37003551.9,1.58,37.86,37.27,37.27,37.41,0.81,1.27,26.2,2.41,4225523375.0,2916478574.0,-0.05,-0.05,-10.08,42.04
917,300229,拓尔思,18.83,0.16,0.03,145750.0,274882806.99,1.6,18.99,18.69,18.8,18.8,1.23,1.67,-77.07,4.15,16450282150.0,16439159287.0,-0.11,0.0,-15.41,-10.08
918,002575,群兴玩具,6.2,0.16,0.01,242435.0,150153949.2,2.42,6.29,6.14,6.18,6.19,0.85,4.14,-134.24,4.61,3822300000.0,3630072100.0,0.0,-0.16,-23.93,-24.76
919,300614,百川畅银,12.32,0.16,0.02,21586.0,26497940.23,1.3,12.36,12.2,12.3,12.3,0.61,1.35,-19.42,1.87,1976568785.0,1976568785.0,0.41,0.65,-21.63,29.96
920,000619,海螺新材,6.33,0.16,0.01,81694.0,51829042.0,1.74,6.4,6.29,6.32,6.32,1.14,2.27,-54.62,1.1,2792598700.0,2278800000.0,0.0,-0.16,8.21,2.93
921,300122,智飞生物,19.24,0.16,0.03,106382.0,205023460.57,1.25,19.38,19.14,19.16,19.21,1.13,0.75,-28.63,1.57,46056514732.0,27211252212.0,0.05,0.05,-8.51,-26.84
922,300747,锐科激光,26.89,0.15,0.04,148700.0,399147169.09,2.5,27.13,26.46,26.8,26.85,1.1,2.92,92.61,4.5,15187538983.0,13694368233.0,-0.11,-0.07,1.09,40.71
923,002612,朗姿股份,19.82,0.15,0.03,88728.0,175787190.94,2.27,20.05,19.6,19.79,19.79,0.96,3.48,6.65,2.57,8769267333.0,5048931479.0,0.0,-0.05,15.37,24.19
924,300761,立华股份,20.3,0.15,0.03,54592.0,110962503.4,1.53,20.51,20.2,20.29,20.27,0.95,0.87,44.4,1.88,16996573712.0,12748727439.0,-0.1,-0.15,-10.18,7.64
925,300051,琏升科技,6.69,0.15,0.01,125718.0,84669282.43,2.99,6.83,6.63,6.66,6.68,1.04,3.42,-20.71,15.37,2488798346.0,2459752540.0,-0.15,-0.15,-4.02,0.0
926,000713,国投丰乐,6.77,0.15,0.01,65410.0,44341005.2,1.04,6.81,6.74,6.75,6.76,1.09,1.07,-34.37,2.18,4156881415.0,4156881415.0,-0.15,0.0,-1.02,-3.7
927,002531,天顺风能,6.88,0.15,0.01,182345.0,125232074.6,1.16,6.9,6.82,6.86,6.87,1.02,1.02,133.01,1.38,12362525167.0,12293638933.0,0.15,0.44,-13.13,-12.8
928,000885,城发环境,13.81,0.15,0.02,29927.0,41364446.2,0.87,13.89,13.77,13.8,13.79,0.9,0.47,7.28,0.97,8867100702.0,8867100702.0,0.0,0.0,-3.36,8.31
929,301338,凯格精机,89.37,0.15,0.13,53952.0,481708943.52,3.73,90.99,87.66,89.71,89.24,0.6,9.12,58.81,6.07,9508968000.0,5286235500.0,0.08,0.1,22.74,188.29
930,001256,炜冈科技,21.38,0.14,0.03,11503.0,24532059.0,1.83,21.57,21.18,21.39,21.35,1.15,0.81,28.19,2.52,3049056490.0,3021404603.0,0.28,0.38,-5.23,36.18
931,301266,宇邦新材,36.99,0.14,0.05,56606.0,212078100.24,4.11,38.37,36.85,37.2,36.94,3.22,5.43,57.84,2.26,4068139042.0,3859570927.0,-0.03,-0.13,9.76,10.75
